BFS_NR,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG
0,Bezirk Bülach,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2007,61600,Fr.,Franken
0,Bezirk Bülach,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2008,61600,Fr.,Franken
0,Bezirk Bülach,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2009,61400,Fr.,Franken
0,Bezirk Bülach,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2010,61800,Fr.,Franken
0,Bezirk Bülach,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2011,61900,Fr.,Franken
0,Bezirk Bülach,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2012,61500,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],1999,46800,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2000,48600,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2001,49900,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2002,50000,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2003,49700,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2004,49500,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2005,49500,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2006,49600,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2007,50300,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2008,50600,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2009,50700,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2010,50700,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2011,50900,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2012,50900,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],1999,55200,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2000,57900,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2001,59600,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2002,59000,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2003,58800,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2004,58900,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2005,59100,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2006,59600,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2007,61000,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2008,61200,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2009,61700,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2010,61500,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2011,61500,Fr.,Franken
0,Bezirk Dielsdorf,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2012,61300,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],1999,46300,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2000,48300,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2001,49000,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2002,49100,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2003,48200,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2004,47700,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2005,47500,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2006,47000,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2007,47800,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2008,48200,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2009,48400,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2010,48200,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2011,48100,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,316,Steuerb. Einkommen natürl. Pers. Median [Fr.],2012,48500,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],1999,58700,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2000,62100,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2001,63100,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2002,62000,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2003,60600,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2004,60000,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2005,60900,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2006,60600,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2007,62400,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2008,62600,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2009,62200,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2010,62700,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2011,61800,Fr.,Franken
0,Bezirk Dietikon,Bevölkerung und Soziales,Einkommen und Vermögen,Steuerbares Einkommen,317,Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.],2012,62400,Fr.,Franken
