Swiss national bank,,,,,,,,,,,,,,,,,,
Interest rates and exchange rates July 2015,,,,,,,,,,,,,,,,,,
Interest rates and exchange rates,,,,,,,,,,,,,,,,,,
 Money and capital market rates (end of month),,,,,,,,,,,,,,,,,,
Selected money and capital market rates (end of month) (monthly),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Note: In order to fully understand the values in this file, it is",,,,,,,,,,,,,,,,,,
necessary to consult the corresponding publication document.,,,,,,,,,,,,,,,,,,
The available file does not contain any information about,,,,,,,,,,,,,,,,,,
"indices, footnotes etc..",,,,,,,,,,,,,,,,,,
A link to the appropriate PDF file can be found on the same web page,,,,,,,,,,,,,,,,,,
as the link to this file.,,,,,,,,,,,,,,,,,,
"For copyright reasons, the downloading of data series is restricted.",,,,,,,,,,,,,,,,,,
"In blocked time series, ""x"" is shown instead of the data.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Legend:,"M (missing) describes a ""."" in the publication;",,,,,,,,,,,,,,,,,
,"Z (zero) describes a ""-"" in the publication.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,CHF,,,,,,,,,,,,,,,,,
,Money market rates,,,,,Yields  of the Confederation bonds – Yields on pure discount papers,,,,,,,,,,,,
,Zurich T/N,"London, Libor",,,,1 year,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,10 years,20 years,30 years,
,Call money,1 month,3 months,6 months,12 months,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1992 05,9.625,9.625,9.4375,9.15625,8.875,8.494,7.522,7.071,6.89,6.828,6.815,6.821,6.834,6.848,6.861,6.93,M,
1992 06,8.75,9.25,9.25,9.1875,8.875,8.513,7.622,7.27,7.122,7.048,7.004,6.975,6.953,6.937,6.924,6.865,M,
1992 07,8.25,8.59375,8.625,8.625,8.5,8.322,7.65,7.31,7.143,7.048,6.987,6.944,6.912,6.887,6.867,6.778,M,
1992 08,7.375,7.76563,7.875,7.875,7.82813,7.7,7.292,7.061,6.959,6.913,6.889,6.875,6.866,6.859,6.854,6.83,M,
1992 09,7,6.96875,6.98438,7,6.8125,6.959,6.779,6.606,6.478,6.393,6.341,6.312,6.298,6.292,6.292,6.33,M,
1992 10,6.25,6.375,6.375,6.35938,6.0625,5.95,5.821,5.791,5.816,5.865,5.923,5.979,6.028,6.065,6.092,5.851,M,
1992 11,6.5,7.0625,6.70313,6.42188,6.01563,6.064,5.887,5.845,5.867,5.913,5.963,6.006,6.038,6.056,6.063,5.762,M,
1992 12,6.375,6.14063,6,5.8125,5.5625,5.797,5.529,5.433,5.428,5.466,5.519,5.573,5.619,5.655,5.68,5.526,M,
1993 01,5.25,5.4375,5.4375,5.40625,5.1875,5.139,5.114,5.14,5.195,5.263,5.333,5.399,5.456,5.503,5.539,5.36,M,
1993 02,5.75,5.625,5.5,5.25,4.9375,4.894,4.785,4.826,4.872,4.899,4.911,4.914,4.913,4.91,4.907,4.888,M,
1993 03,5.625,5.42188,5.1875,4.9375,4.625,4.509,4.444,4.475,4.522,4.566,4.602,4.631,4.654,4.673,4.688,4.756,M,
1993 04,5.25,5.26563,5.125,4.875,4.59375,4.47,4.267,4.346,4.473,4.582,4.666,4.729,4.777,4.815,4.845,4.981,M,
1993 05,4.875,5.1875,5.15625,5,4.8125,4.626,4.257,4.239,4.348,4.474,4.584,4.673,4.743,4.8,4.846,5.054,M,
1993 06,5.375,5.15625,5.03125,4.84375,4.60938,4.54,4.364,4.352,4.389,4.432,4.471,4.503,4.529,4.549,4.566,4.643,M,
1993 07,4.75,4.75,4.6875,4.625,4.5,4.317,4.259,4.308,4.376,4.434,4.479,4.51,4.53,4.542,4.546,4.39,M,
1993 08,5,5,4.8125,4.625,4.4375,4.336,4.225,4.268,4.335,4.392,4.432,4.457,4.471,4.478,4.479,4.418,M,
1993 09,4.625,4.75,4.75,4.5625,4.3125,4.213,4.111,4.132,4.195,4.264,4.325,4.374,4.411,4.438,4.455,4.379,M,
1993 10,4.625,4.625,4.5625,4.375,4.125,3.999,3.888,3.926,3.993,4.056,4.105,4.142,4.17,4.192,4.208,4.268,M,
1993 11,4.5,4.75,4.5,4.25,4,3.867,3.767,3.831,3.927,4.015,4.087,4.143,4.186,4.22,4.247,4.368,M,
1993 12,4.125,4.3125,4.125,3.9375,3.75,3.552,3.457,3.534,3.658,3.781,3.886,3.971,4.039,4.093,4.136,4.321,M,
1994 01,4.25,4.3125,4.07813,3.9375,3.75,3.653,3.543,3.613,3.733,3.854,3.957,4.042,4.109,4.163,4.206,4.391,M,
1994 02,4.25,4.25,4.17188,4.09375,4,3.806,3.686,3.807,3.969,4.109,4.22,4.305,4.371,4.423,4.465,4.654,M,
1994 03,4.125,4.25,4.1875,4.125,4.0625,3.941,3.948,4.035,4.146,4.258,4.358,4.445,4.519,4.582,4.634,4.889,M,
1994 04,3.75,3.95313,4,4,4,4.033,4.193,4.347,4.49,4.621,4.737,4.839,4.926,5.001,5.062,5.203,M,
1994 05,4.25,4.29688,4.25,4.25,4.26563,4.045,3.978,4.131,4.334,4.523,4.681,4.807,4.907,4.984,5.046,5.307,M,
1994 06,4,4.25,4.32813,4.4375,4.64063,4.367,4.343,4.513,4.721,4.897,5.034,5.139,5.219,5.283,5.334,5.565,M,
1994 07,4,4.3125,4.375,4.5,4.625,4.452,4.449,4.552,4.701,4.846,4.97,5.071,5.153,5.219,5.273,5.523,M,
1994 08,3.875,4.1875,4.3125,4.5,4.76563,4.605,4.776,4.919,5.049,5.16,5.253,5.33,5.394,5.447,5.492,5.713,M,
1994 09,3.875,3.9375,4.1875,4.34375,4.75,4.535,4.843,5.04,5.188,5.306,5.402,5.48,5.543,5.594,5.636,5.821,M,
1994 10,3.625,3.75,4.0625,4.1875,4.625,4.336,4.761,5.021,5.188,5.302,5.385,5.45,5.504,5.551,5.594,5.869,M,
1994 11,3.375,3.875,4.01563,4.25,4.5625,4.424,4.723,4.915,5.051,5.148,5.218,5.271,5.311,5.343,5.368,5.483,M,
1994 12,3.5,3.98438,4.29688,4.5,4.79688,4.586,4.718,4.842,4.957,5.051,5.126,5.186,5.234,5.272,5.304,5.45,M,
1995 01,3.625,3.8125,4,4.25,4.5625,4.423,4.64,4.799,4.932,5.04,5.125,5.192,5.245,5.287,5.322,5.483,M,
1995 02,3.5,3.625,3.875,4.0625,4.4375,4.259,4.595,4.791,4.93,5.036,5.12,5.188,5.243,5.288,5.325,5.499,M,
1995 03,3.4375,3.5,3.5,3.625,3.75,3.812,4.2,4.467,4.662,4.808,4.92,5.007,5.077,5.133,5.179,5.393,M,
1995 04,3.375,3.4375,3.5,3.5625,3.6875,3.644,3.955,4.206,4.41,4.574,4.707,4.815,4.902,4.974,5.033,5.314,M,
1995 05,3.125,3.25,3.26563,3.32813,3.4375,3.48,3.815,4.069,4.268,4.426,4.554,4.658,4.743,4.814,4.873,5.162,M,
1995 06,3,3.125,3.125,3.20313,3.39063,3.322,3.682,3.969,4.201,4.39,4.545,4.671,4.776,4.863,4.936,5.289,M,
1995 07,2.5,2.625,2.73438,2.875,3.0625,3.034,3.46,3.799,4.069,4.284,4.455,4.592,4.701,4.788,4.859,5.127,M,
1995 08,2.875,2.875,2.875,2.875,2.9375,3.065,3.461,3.748,3.976,4.164,4.319,4.449,4.558,4.651,4.73,5.135,M,
1995 09,2,2.46875,2.48438,2.48438,2.48438,2.58,2.945,3.248,3.52,3.761,3.971,4.153,4.308,4.441,4.555,5.129,M,
1995 10,1.875,2,2.07813,2.09375,2.125,2.187,2.758,3.117,3.392,3.623,3.821,3.992,4.14,4.268,4.38,4.967,M,
1995 11,2,2.3125,2.125,2,1.9375,1.896,2.259,2.68,3.043,3.331,3.554,3.727,3.862,3.97,4.057,4.455,M,
1995 12,1.75,1.8125,1.8125,1.8125,1.8125,1.783,2.278,2.75,3.123,3.405,3.619,3.782,3.909,4.01,4.09,4.43,M,
1996 01,1.5,1.76563,1.76563,1.79688,1.84375,1.798,2.242,2.69,3.092,3.433,3.717,3.951,4.144,4.304,4.437,5.078,M,
1996 02,1.25,1.57813,1.625,1.6875,1.9375,1.883,2.378,2.779,3.114,3.399,3.645,3.859,4.047,4.212,4.358,5.184,M,
1996 03,1.375,1.76563,1.79688,1.80469,1.9375,1.829,2.223,2.633,3.011,3.344,3.631,3.875,4.082,4.257,4.406,5.144,M,
1996 04,1.625,1.875,1.875,1.875,2,1.867,2.17,2.534,2.896,3.228,3.52,3.773,3.989,4.172,4.329,5.109,M,
1996 05,2.625,2.70313,2.625,2.625,2.75,2.649,2.91,3.21,3.499,3.762,3.997,4.204,4.386,4.544,4.682,5.418,M,
1996 06,2.125,2.5,2.5625,2.625,2.8125,2.594,2.761,3.13,3.501,3.813,4.061,4.254,4.407,4.528,4.627,5.076,M,
1996 07,2.25,2.5,2.5625,2.625,2.76563,2.517,2.73,3.067,3.401,3.695,3.941,4.144,4.311,4.448,4.561,5.094,M,
1996 08,1.75,2.11719,2.17188,2.25,2.375,2.206,2.503,2.871,3.22,3.527,3.788,4.006,4.188,4.34,4.467,5.08,M,
1996 09,1.125,1.39063,1.5,1.57813,1.76563,1.772,2.201,2.581,2.928,3.237,3.508,3.741,3.94,4.111,4.256,4.988,M,
1996 10,1.5,1.67969,1.8125,1.8125,1.96484,1.748,1.997,2.368,2.743,3.084,3.379,3.63,3.841,4.017,4.166,4.885,M,
1996 11,1.625,2.125,2.0625,2.0625,2.1875,2.067,2.249,2.565,2.901,3.211,3.479,3.707,3.897,4.057,4.191,4.835,M,
1996 12,1.5,1.8125,1.875,1.88281,1.9375,1.723,2.049,2.402,2.743,3.056,3.334,3.577,3.787,3.969,4.125,4.919,M,
1997 01,1.5,1.71094,1.73438,1.75,1.875,1.687,1.98,2.305,2.625,2.922,3.189,3.424,3.628,3.805,3.959,4.75,M,
1997 02,1.625,1.75,1.75,1.75,1.78125,1.571,1.726,1.968,2.237,2.501,2.749,2.974,3.176,3.356,3.517,4.441,M,
1997 03,1.625,1.875,1.875,1.875,1.93359,1.72,1.953,2.238,2.531,2.811,3.068,3.299,3.506,3.69,3.853,4.793,M,
1997 04,1.375,1.73438,1.8125,1.86328,1.94141,1.772,1.862,2.105,2.397,2.688,2.96,3.203,3.418,3.606,3.769,4.616,M,
1997 05,0.5,0.98828,1.125,1.27734,1.40625,1.287,1.594,1.937,2.257,2.547,2.806,3.036,3.241,3.423,3.586,4.528,M,
1997 06,1.25,1.375,1.4375,1.5,1.61328,1.406,1.653,1.93,2.213,2.484,2.736,2.966,3.173,3.358,3.522,4.435,M,
1997 07,1.25,1.51563,1.5625,1.66016,1.75,1.552,1.743,2.019,2.307,2.582,2.834,3.06,3.259,3.433,3.585,4.389,M,
1997 08,1,1.25391,1.375,1.625,1.8125,1.608,1.868,2.174,2.469,2.74,2.981,3.195,3.383,3.548,3.692,4.469,M,
1997 09,1.125,1.38672,1.59375,1.66797,1.90625,1.718,2.002,2.298,2.574,2.822,3.044,3.24,3.414,3.568,3.704,4.47,M,
1997 10,1.5,1.75,1.96094,2.03125,2.25,2.006,2.24,2.491,2.73,2.948,3.142,3.315,3.467,3.601,3.719,4.366,M,
1997 11,1.1875,1.875,1.92969,1.94531,2.09375,1.953,2.13,2.386,2.643,2.879,3.089,3.273,3.433,3.572,3.692,4.319,M,
1997 12,1,1.25,1.5,1.625,1.82422,1.658,1.883,2.136,2.384,2.614,2.821,3.006,3.171,3.316,3.445,4.167,4.445,
1998 01,0.625,1.0625,1.1875,1.34766,1.52734,1.407,1.583,1.809,2.039,2.256,2.455,2.636,2.801,2.949,3.084,3.917,4.284,
1998 02,0.625,0.875,1,1.09375,1.28125,1.128,1.369,1.619,1.86,2.084,2.291,2.481,2.656,2.816,2.964,3.936,4.408,
1998 03,1.375,1.4375,1.48438,1.57813,1.75,1.568,1.758,1.946,2.131,2.313,2.488,2.657,2.817,2.968,3.109,4.065,4.51,
1998 04,1.375,1.47656,1.53125,1.65625,1.85547,1.715,1.981,2.205,2.403,2.585,2.756,2.916,3.068,3.211,3.344,4.255,4.677,
1998 05,1.5,1.6875,1.6875,1.75,1.87891,1.72,1.921,2.111,2.291,2.461,2.622,2.773,2.916,3.051,3.179,4.137,4.712,
1998 06,2.125,2.16406,2.15625,2.1875,2.24609,2.117,2.216,2.333,2.466,2.608,2.754,2.899,3.041,3.178,3.308,4.228,4.674,
1998 07,1.5,1.84375,1.94141,2.03125,2.15625,1.982,2.067,2.198,2.347,2.499,2.649,2.794,2.932,3.064,3.19,4.12,4.641,
1998 08,1.375,1.57031,1.61328,1.69531,1.81641,1.59,1.756,1.924,2.089,2.25,2.407,2.559,2.706,2.849,2.988,4.156,4.703,
1998 09,1,1.375,1.57422,1.625,1.6875,1.722,1.74,1.785,1.922,2.115,2.329,2.542,2.742,2.924,3.086,3.964,4.281,
1998 10,0.75,1,1.25625,1.30844,1.41656,1.398,1.484,1.573,1.731,1.934,2.152,2.368,2.569,2.751,2.914,3.796,4.115,
1998 11,1.5,1.81281,1.75,1.75,1.79875,1.684,1.747,1.788,1.847,1.935,2.05,2.186,2.338,2.497,2.659,3.974,4.651,
1998 12,0.875,1.25,1.40828,1.56781,1.70719,1.753,1.728,1.719,1.805,1.946,2.11,2.276,2.434,2.58,2.71,3.425,4.783,
1999 01,1,1.19458,1.27167,1.37083,1.50833,1.381,1.568,1.656,1.735,1.831,1.951,2.089,2.24,2.397,2.555,3.776,4.373,
1999 02,1.125,1.24333,1.26167,1.30667,1.445,1.293,1.491,1.632,1.744,1.854,1.974,2.107,2.25,2.399,2.55,3.784,4.426,
1999 03,1,1.19125,1.24833,1.28354,1.43833,1.375,1.554,1.664,1.764,1.875,2.002,2.143,2.294,2.449,2.604,3.815,4.416,
1999 04,0.875,0.96167,0.99333,1.03667,1.19,1.171,1.376,1.537,1.68,1.819,1.959,2.101,2.245,2.39,2.534,3.705,4.346,
1999 05,0.875,1,1.02333,1.06208,1.25,1.17,1.41,1.616,1.803,1.976,2.139,2.294,2.443,2.585,2.72,3.775,4.414,
1999 06,1,1.17833,1.22167,1.48667,1.605,1.588,1.929,2.138,2.282,2.398,2.503,2.608,2.714,2.824,2.937,3.97,4.624,
1999 07,0.75,1.02167,1.12333,1.52333,1.68333,1.676,2.092,2.299,2.426,2.528,2.626,2.726,2.83,2.936,3.044,4.009,4.677,
1999 08,0.75,0.96333,1.09667,1.60167,1.78167,1.72,2.204,2.456,2.603,2.708,2.799,2.888,2.979,3.073,3.169,4.016,4.529,
1999 09,1.125,1.19167,1.915,1.86333,2.06167,2.11,2.527,2.724,2.845,2.944,3.039,3.135,3.233,3.33,3.427,4.199,4.647,
1999 10,0.875,1.17333,2.045,2.1,2.43333,2.536,2.991,3.104,3.148,3.196,3.263,3.345,3.436,3.53,3.625,4.379,4.792,
1999 11,0.875,2.04333,1.86167,1.87333,2.24667,2.435,2.834,2.933,2.996,3.083,3.196,3.322,3.451,3.575,3.69,4.362,4.614,
1999 12,1.09375,1.58833,1.84667,1.945,2.20667,2.17,2.539,2.715,2.851,2.986,3.123,3.257,3.386,3.506,3.617,4.276,4.535,
2000 01,2.0625,2.06833,2.13167,2.26167,2.67333,2.538,2.829,3.027,3.177,3.302,3.414,3.516,3.611,3.7,3.784,4.368,4.657,
2000 02,1.8,2.2,2.44167,2.68833,3.08333,2.984,3.25,3.324,3.38,3.45,3.532,3.619,3.706,3.79,3.868,4.369,4.581,
2000 03,2.35,2.575,2.855,3.1,3.44,3.459,3.637,3.646,3.67,3.729,3.812,3.903,3.994,4.078,4.155,4.572,4.722,
2000 04,2.95,3.1,3.24333,3.42667,3.72667,3.612,3.765,3.799,3.82,3.849,3.887,3.931,3.979,4.028,4.076,4.465,4.692,
2000 05,2.7,2.78333,3.16,3.46667,3.86,3.721,3.879,3.888,3.899,3.931,3.977,4.029,4.084,4.138,4.19,4.539,4.694,
2000 06,3.05,3.23667,3.39667,3.64333,3.84167,3.738,3.8,3.783,3.781,3.799,3.832,3.872,3.916,3.962,4.008,4.395,4.642,
2000 07,3,3.21,3.44,3.76,3.97333,3.901,3.943,3.883,3.847,3.841,3.854,3.879,3.909,3.942,3.976,4.261,4.43,
2000 08,2.96,3.265,3.48667,3.74,3.9,3.843,3.804,3.721,3.685,3.684,3.702,3.731,3.765,3.802,3.84,4.177,4.401,
2000 09,3.1,3.28167,3.585,3.62,3.73667,3.633,3.615,3.619,3.654,3.702,3.754,3.807,3.858,3.907,3.954,4.284,4.449,
2000 10,3.08,3.21667,3.49167,3.58,3.68167,3.598,3.578,3.585,3.623,3.672,3.726,3.779,3.831,3.88,3.927,4.265,4.446,
2000 11,2.93,3.45,3.47833,3.53667,3.61333,3.607,3.614,3.576,3.568,3.583,3.613,3.649,3.689,3.73,3.771,4.115,4.325,
2000 12,3.5,3.36667,3.37,3.37,3.36833,3.277,3.232,3.22,3.236,3.271,3.319,3.374,3.433,3.493,3.552,3.983,4.188,
2001 01,3.36,3.45833,3.42,3.34667,3.29667,3.225,3.162,3.145,3.158,3.193,3.242,3.3,3.364,3.43,3.497,4.02,4.28,
2001 02,3.3,3.43,3.42833,3.365,3.3,3.253,3.156,3.122,3.132,3.169,3.222,3.285,3.354,3.423,3.492,4.013,4.267,
2001 03,3.35,3.365,3.325,3.18833,3.08333,3.038,2.996,2.996,3.013,3.044,3.087,3.139,3.198,3.261,3.327,3.925,4.294,
2001 04,3.1,3.17667,3.175,3.185,3.18833,3.143,3.163,3.181,3.205,3.239,3.284,3.337,3.397,3.461,3.529,4.141,4.496,
2001 05,3.25,3.28,3.205,3.19667,3.205,3.167,3.175,3.191,3.221,3.262,3.311,3.368,3.428,3.491,3.556,4.14,4.519,
2001 06,3.25,3.28333,3.23667,3.18667,3.12667,3.128,3.103,3.093,3.102,3.127,3.164,3.211,3.264,3.322,3.383,3.972,4.369,
2001 07,3.2,3.25333,3.19,3.12667,3.04333,3.098,3.045,3.027,3.037,3.067,3.111,3.165,3.225,3.29,3.357,3.954,4.314,
2001 08,3.3,3.33833,3.15667,3,2.88,2.807,2.814,2.879,2.943,3.003,3.064,3.126,3.189,3.253,3.317,3.87,4.211,
2001 09,2.12,2.24667,2.28333,2.28,2.31333,2.261,2.426,2.571,2.703,2.824,2.935,3.038,3.133,3.221,3.302,3.86,4.151,
2001 10,2.15,2.14167,2.09,1.94667,1.895,1.856,2.058,2.251,2.406,2.535,2.648,2.749,2.841,2.926,3.005,3.577,3.915,
2001 11,2.18,2.10333,2.00333,1.98667,2.095,2.147,2.376,2.536,2.672,2.792,2.902,3.002,3.095,3.181,3.261,3.816,4.113,
2001 12,1.65,1.79,1.83833,1.84833,1.99667,2.107,2.454,2.72,2.927,3.089,3.219,3.326,3.414,3.49,3.555,3.977,4.223,
2002 01,1.42,1.61333,1.69667,1.78167,2.10167,2.117,2.575,2.878,3.082,3.225,3.329,3.41,3.477,3.536,3.59,4.024,4.3,
2002 02,1.68,1.705,1.73833,1.82667,2.125,2.128,2.476,2.748,2.961,3.13,3.265,3.376,3.467,3.544,3.61,4.016,4.261,
2002 03,1.32,1.51,1.635,1.74667,2.18667,2.112,2.592,2.892,3.088,3.227,3.334,3.422,3.499,3.57,3.636,4.093,4.307,
2002 04,1.51,1.52,1.57,1.69167,2.06,2.011,2.381,2.658,2.87,3.035,3.168,3.278,3.372,3.454,3.528,4.04,4.336,
2002 05,1.03,1.17333,1.23167,1.40333,1.83,1.73,2.192,2.509,2.739,2.915,3.057,3.178,3.284,3.379,3.465,4.028,4.283,
2002 06,1.02,1.16167,1.24333,1.35333,1.72833,1.659,2.072,2.355,2.562,2.727,2.865,2.988,3.1,3.203,3.299,3.96,4.271,
2002 07,0.64,0.76667,0.82167,0.915,1.14833,1.078,1.56,1.939,2.244,2.494,2.701,2.874,3.019,3.143,3.248,3.786,3.979,
2002 08,0.6,0.68167,0.75167,0.805,0.98833,0.934,1.384,1.776,2.1,2.368,2.591,2.779,2.938,3.075,3.192,3.806,4.032,
2002 09,0.65,0.71667,0.74833,0.755,0.84667,0.979,1.275,1.539,1.776,1.989,2.179,2.349,2.501,2.638,2.761,3.498,3.878,
2002 10,0.53,0.675,0.74333,0.76667,0.84667,0.71,1.072,1.424,1.731,1.994,2.22,2.415,2.584,2.733,2.863,3.6,3.894,
2002 11,0.59,0.73833,0.745,0.76667,0.94167,0.923,1.224,1.497,1.743,1.966,2.167,2.349,2.515,2.664,2.799,3.625,3.952,
2002 12,0.44,0.60667,0.61667,0.63833,0.685,0.559,0.786,1.062,1.318,1.547,1.751,1.935,2.102,2.255,2.396,3.356,3.856,
2003 01,0.48,0.59167,0.60333,0.615,0.715,0.601,0.827,1.075,1.315,1.538,1.742,1.929,2.099,2.254,2.396,3.323,3.745,
2003 02,0.49,0.58167,0.57167,0.56833,0.58,0.478,0.673,0.931,1.194,1.442,1.669,1.873,2.058,2.224,2.375,3.333,3.787,
2003 03,0.17,0.295,0.31333,0.35667,0.50333,0.445,0.781,1.078,1.346,1.59,1.813,2.018,2.206,2.378,2.537,3.566,4.024,
2003 04,0.11,0.26667,0.30833,0.36333,0.52667,0.44,0.823,1.171,1.474,1.738,1.97,2.175,2.355,2.516,2.659,3.499,3.85,
2003 05,0.1,0.24333,0.28167,0.31833,0.40167,0.299,0.598,0.898,1.175,1.425,1.65,1.853,2.038,2.206,2.358,3.342,3.806,
2003 06,0.13,0.26333,0.28833,0.33,0.43667,0.341,0.664,1.003,1.321,1.609,1.863,2.087,2.283,2.455,2.607,3.446,3.767,
2003 07,0.08,0.23833,0.28667,0.345,0.46667,0.357,0.721,1.088,1.422,1.715,1.966,2.182,2.367,2.527,2.666,3.453,3.786,
2003 08,0.08,0.24333,0.26667,0.32333,0.49333,0.388,0.862,1.3,1.665,1.963,2.208,2.413,2.589,2.741,2.875,3.627,3.924,
2003 09,0.11,0.2,0.25417,0.29833,0.43333,0.315,0.729,1.145,1.508,1.813,2.068,2.284,2.471,2.633,2.777,3.624,3.98,
2003 10,0.1,0.20167,0.24917,0.30917,0.53667,0.462,0.948,1.381,1.734,2.017,2.249,2.444,2.61,2.755,2.882,3.633,3.945,
2003 11,0.11,0.245,0.26667,0.365,0.64583,0.55,1.081,1.535,1.895,2.179,2.406,2.592,2.748,2.88,2.993,3.596,3.821,
2003 12,0.09,0.22,0.26,0.35,0.58,0.484,0.938,1.367,1.722,2.003,2.226,2.405,2.552,2.674,2.78,3.406,3.712,
2004 01,0.1,0.2,0.24667,0.32,0.53,0.462,0.852,1.229,1.573,1.877,2.14,2.364,2.555,2.716,2.852,3.505,3.763,
2004 02,0.09,0.22833,0.25833,0.29833,0.45667,0.377,0.71,1.05,1.374,1.67,1.933,2.162,2.361,2.533,2.681,3.439,3.707,
2004 03,0.1,0.21667,0.25,0.3,0.45833,0.39,0.74,1.087,1.405,1.688,1.934,2.148,2.332,2.493,2.632,3.383,3.666,
2004 04,0.12,0.21833,0.27167,0.415,0.73,0.68,1.132,1.499,1.799,2.046,2.253,2.426,2.574,2.7,2.809,3.412,3.664,
2004 05,0.1,0.2,0.26,0.42833,0.785,0.734,1.226,1.612,1.918,2.164,2.365,2.53,2.669,2.787,2.888,3.465,3.726,
2004 06,0.36,0.4,0.49833,0.75167,1.115,1.028,1.506,1.863,2.139,2.361,2.543,2.697,2.828,2.941,3.04,3.578,3.782,
2004 07,0.22,0.40333,0.53,0.76,1.04167,0.96,1.415,1.749,2.018,2.242,2.433,2.595,2.734,2.854,2.957,3.5,3.699,
2004 08,0.18,0.42,0.62,0.73,0.925,0.847,1.182,1.497,1.777,2.019,2.229,2.411,2.568,2.705,2.825,3.479,3.728,
2004 09,0.54,0.595,0.7,0.80833,1.02,0.964,1.314,1.606,1.852,2.06,2.239,2.393,2.527,2.646,2.75,3.379,3.666,
2004 10,0.58,0.645,0.72667,0.8,0.92833,0.888,1.141,1.395,1.638,1.86,2.057,2.23,2.381,2.51,2.623,3.203,3.41,
2004 11,0.45,0.68,0.74,0.87,1.05,1.013,1.245,1.421,1.596,1.771,1.937,2.088,2.223,2.341,2.443,2.97,3.155,
2004 12,0.55,0.66,0.71667,0.8,0.99,0.885,1.137,1.364,1.568,1.749,1.909,2.05,2.175,2.285,2.382,2.923,3.13,
2005 01,0.6,0.71,0.75,0.82,0.96,0.887,1.079,1.264,1.446,1.618,1.776,1.918,2.043,2.153,2.249,2.757,2.941,
2005 02,0.63,0.71833,0.75833,0.835,1.00667,0.899,1.124,1.34,1.546,1.736,1.905,2.052,2.179,2.288,2.381,2.846,3.007,
2005 03,0.75,0.75,0.775,0.80833,0.95,0.872,1.14,1.331,1.51,1.687,1.853,2.004,2.137,2.254,2.355,2.871,3.051,
2005 04,0.64,0.73833,0.76,0.79,0.85,0.769,0.952,1.135,1.309,1.471,1.618,1.752,1.872,1.979,2.074,2.615,2.823,
2005 05,0.66,0.73,0.75,0.78,0.85,0.772,0.948,1.117,1.279,1.431,1.571,1.699,1.815,1.92,2.014,2.56,2.777,
2005 06,0.58,0.72667,0.74833,0.76,0.78,0.688,0.87,1.064,1.246,1.411,1.558,1.688,1.804,1.907,1.999,2.55,2.787,
2005 07,0.63,0.73,0.755,0.78,0.84167,0.772,0.948,1.129,1.3,1.454,1.589,1.704,1.802,1.885,1.955,2.355,2.709,
2005 08,0.63,0.73,0.76,0.8,0.915,0.818,0.997,1.157,1.302,1.432,1.551,1.659,1.757,1.847,1.928,2.456,2.705,
2005 09,0.63,0.74,0.79,0.86,1.02833,0.897,1.12,1.305,1.458,1.584,1.688,1.774,1.844,1.902,1.95,2.211,2.519,
2005 10,0.61,0.75,0.85,0.99,1.24167,1.074,1.399,1.624,1.779,1.886,1.96,2.011,2.048,2.075,2.097,2.293,2.552,
2005 11,0.63,0.91167,1.01,1.2,1.46,1.361,1.657,1.791,1.869,1.929,1.983,2.036,2.088,2.137,2.184,2.501,2.648,
2005 12,0.63,0.89167,1.01,1.17833,1.40833,1.248,1.548,1.693,1.765,1.807,1.837,1.865,1.895,1.926,1.96,2.314,2.579,
2006 01,0.75,0.89,1.02417,1.195,1.42667,1.294,1.602,1.78,1.887,1.956,2.007,2.048,2.085,2.119,2.153,2.447,2.637,
2006 02,0.91,1.03,1.17583,1.34,1.58333,1.476,1.689,1.809,1.902,1.981,2.051,2.112,2.165,2.211,2.252,2.466,2.545,
2006 03,1.03,1.14083,1.24917,1.4,1.68667,1.565,1.792,1.959,2.098,2.213,2.305,2.377,2.434,2.48,2.517,2.687,2.743,
2006 04,1.22,1.26,1.34,1.5125,1.80333,1.668,1.936,2.14,2.302,2.429,2.527,2.604,2.665,2.713,2.752,2.929,2.988,
2006 05,1.16,1.31,1.42333,1.583,1.84,1.754,1.986,2.131,2.252,2.359,2.452,2.532,2.599,2.654,2.7,2.918,2.991,
2006 06,1.27,1.42167,1.52,1.69,1.98,1.896,2.156,2.32,2.449,2.554,2.64,2.71,2.766,2.811,2.848,3.019,3.076,
2006 07,1.3,1.42,1.55,1.73,1.97083,1.877,2.112,2.26,2.378,2.475,2.553,2.616,2.667,2.708,2.742,2.896,2.948,
2006 08,1.33,1.55,1.68,1.82083,2.02167,1.934,2.093,2.186,2.268,2.34,2.401,2.45,2.489,2.521,2.547,2.666,2.705,
2006 09,1.61,1.72083,1.81083,1.91083,2.08,1.947,2.12,2.207,2.252,2.277,2.296,2.313,2.33,2.349,2.369,2.551,2.649,
2006 10,1.59,1.73,1.86,1.97,2.14,2.043,2.178,2.243,2.294,2.339,2.38,2.415,2.445,2.472,2.495,2.611,2.652,
2006 11,1.87,1.88,1.95,2.06,2.21,2.095,2.179,2.216,2.238,2.257,2.274,2.292,2.309,2.325,2.341,2.446,2.494,
